longitude,latitude,time,station,wmo_platform_code,T_25
degrees_east,degrees_north,UTC,,,degree_C
0.0,0.0,2015-05-23T12:00:00Z,0n0e,13010,27.89
0.0,0.0,2015-05-24T12:00:00Z,0n0e,13010,27.5
0.0,0.0,2015-05-25T12:00:00Z,0n0e,13010,27.44
0.0,0.0,2015-05-26T12:00:00Z,0n0e,13010,27.4
0.0,0.0,2015-05-27T12:00:00Z,0n0e,13010,27.66
0.0,0.0,2015-05-28T12:00:00Z,0n0e,13010,27.86
0.0,0.0,2015-05-29T12:00:00Z,0n0e,13010,27.66
0.0,0.0,2015-05-30T12:00:00Z,0n0e,13010,27.25
0.0,0.0,2015-05-31T12:00:00Z,0n0e,13010,26.61
350.0,0.0,2015-05-23T12:00:00Z,0n10w,15002,27.37
350.0,0.0,2015-05-24T12:00:00Z,0n10w,15002,27.26
350.0,0.0,2015-05-25T12:00:00Z,0n10w,15002,27.09
350.0,0.0,2015-05-26T12:00:00Z,0n10w,15002,26.92
350.0,0.0,2015-05-27T12:00:00Z,0n10w,15002,26.62
350.0,0.0,2015-05-28T12:00:00Z,0n10w,15002,26.25
350.0,0.0,2015-05-29T12:00:00Z,0n10w,15002,25.9
350.0,0.0,2015-05-30T12:00:00Z,0n10w,15002,25.32
350.0,0.0,2015-05-31T12:00:00Z,0n10w,15002,25.03
235.0,0.0,2015-05-23T12:00:00Z,0n125w,51011,27.994486
235.0,0.0,2015-05-24T12:00:00Z,0n125w,51011,28.019514
235.0,0.0,2015-05-25T12:00:00Z,0n125w,51011,28.10382
235.0,0.0,2015-05-26T12:00:00Z,0n125w,51011,27.962187
235.0,0.0,2015-05-27T12:00:00Z,0n125w,51011,27.926697
235.0,0.0,2015-05-28T12:00:00Z,0n125w,51011,27.890999
235.0,0.0,2015-05-29T12:00:00Z,0n125w,51011,27.797646
235.0,0.0,2015-05-30T12:00:00Z,0n125w,51011,27.679283
235.0,0.0,2015-05-31T12:00:00Z,0n125w,51011,27.644945
147.0,0.0,2015-05-23T12:00:00Z,0n147e,52318,29.86
147.0,0.0,2015-05-24T12:00:00Z,0n147e,52318,30.29
147.0,0.0,2015-05-25T12:00:00Z,0n147e,52318,30.2
147.0,0.0,2015-05-26T12:00:00Z,0n147e,52318,30.21
147.0,0.0,2015-05-27T12:00:00Z,0n147e,52318,30.02
147.0,0.0,2015-05-28T12:00:00Z,0n147e,52318,29.77
147.0,0.0,2015-05-29T12:00:00Z,0n147e,52318,29.77
147.0,0.0,2015-05-30T12:00:00Z,0n147e,52318,30.08
147.0,0.0,2015-05-31T12:00:00Z,0n147e,52318,30.05
205.0,0.0,2015-05-23T12:00:00Z,0n155w,51023,29.186596
205.0,0.0,2015-05-24T12:00:00Z,0n155w,51023,29.11304
205.0,0.0,2015-05-25T12:00:00Z,0n155w,51023,29.085894
205.0,0.0,2015-05-26T12:00:00Z,0n155w,51023,29.28043
205.0,0.0,2015-05-27T12:00:00Z,0n155w,51023,29.43259
205.0,0.0,2015-05-28T12:00:00Z,0n155w,51023,29.337257
205.0,0.0,2015-05-29T12:00:00Z,0n155w,51023,29.427124
205.0,0.0,2015-05-30T12:00:00Z,0n155w,51023,29.563028
205.0,0.0,2015-05-31T12:00:00Z,0n155w,51023,29.863003
156.0,0.0,2015-05-23T12:00:00Z,0n156e,52317,29.6
156.0,0.0,2015-05-24T12:00:00Z,0n156e,52317,29.74
156.0,0.0,2015-05-25T12:00:00Z,0n156e,52317,29.63
156.0,0.0,2015-05-26T12:00:00Z,0n156e,52317,29.57
156.0,0.0,2015-05-27T12:00:00Z,0n156e,52317,29.6
156.0,0.0,2015-05-28T12:00:00Z,0n156e,52317,29.78
156.0,0.0,2015-05-29T12:00:00Z,0n156e,52317,30.09
156.0,0.0,2015-05-30T12:00:00Z,0n156e,52317,30.1
156.0,0.0,2015-05-31T12:00:00Z,0n156e,52317,29.7
180.0,0.0,2015-05-23T12:00:00Z,0n180w,52311,29.997066
180.0,0.0,2015-05-24T12:00:00Z,0n180w,52311,30.01918
180.0,0.0,2015-05-25T12:00:00Z,0n180w,52311,30.332638
180.0,0.0,2015-05-26T12:00:00Z,0n180w,52311,30.253174
180.0,0.0,2015-05-27T12:00:00Z,0n180w,52311,30.220465
180.0,0.0,2015-05-28T12:00:00Z,0n180w,52311,30.394085
180.0,0.0,2015-05-29T12:00:00Z,0n180w,52311,30.574564
180.0,0.0,2015-05-30T12:00:00Z,0n180w,52311,30.662424
180.0,0.0,2015-05-31T12:00:00Z,0n180w,52311,30.713905
337.0,0.0,2015-05-23T12:00:00Z,0n23w,31007,26.87
337.0,0.0,2015-05-24T12:00:00Z,0n23w,31007,26.76
337.0,0.0,2015-05-25T12:00:00Z,0n23w,31007,26.46
337.0,0.0,2015-05-26T12:00:00Z,0n23w,31007,26.2
337.0,0.0,2015-05-27T12:00:00Z,0n23w,31007,26.19
337.0,0.0,2015-05-28T12:00:00Z,0n23w,31007,26.11
337.0,0.0,2015-05-29T12:00:00Z,0n23w,31007,26.22
337.0,0.0,2015-05-30T12:00:00Z,0n23w,31007,26.15
337.0,0.0,2015-05-31T12:00:00Z,0n23w,31007,26.16
325.0,0.0,2015-05-23T12:00:00Z,0n35w,31001,27.77
325.0,0.0,2015-05-24T12:00:00Z,0n35w,31001,27.74
325.0,0.0,2015-05-25T12:00:00Z,0n35w,31001,27.73
325.0,0.0,2015-05-26T12:00:00Z,0n35w,31001,27.72
325.0,0.0,2015-05-27T12:00:00Z,0n35w,31001,27.75
325.0,0.0,2015-05-28T12:00:00Z,0n35w,31001,27.82
325.0,0.0,2015-05-29T12:00:00Z,0n35w,31001,27.72
325.0,0.0,2015-05-30T12:00:00Z,0n35w,31001,27.65
325.0,0.0,2015-05-31T12:00:00Z,0n35w,31001,27.58
67.0,0.0,2015-05-23T12:00:00Z,0n67e,23015,30.81
67.0,0.0,2015-05-24T12:00:00Z,0n67e,23015,30.83
67.0,0.0,2015-05-25T12:00:00Z,0n67e,23015,30.78
67.0,0.0,2015-05-26T12:00:00Z,0n67e,23015,30.77
67.0,0.0,2015-05-27T12:00:00Z,0n67e,23015,30.61
67.0,0.0,2015-05-28T12:00:00Z,0n67e,23015,30.48
67.0,0.0,2015-05-29T12:00:00Z,0n67e,23015,30.47
67.0,0.0,2015-05-30T12:00:00Z,0n67e,23015,30.42
67.0,0.0,2015-05-31T12:00:00Z,0n67e,23015,30.51
80.5,0.0,2015-05-23T12:00:00Z,0n80.5e,23001,29.97
80.5,0.0,2015-05-24T12:00:00Z,0n80.5e,23001,30.03
80.5,0.0,2015-05-25T12:00:00Z,0n80.5e,23001,30.11
80.5,0.0,2015-05-26T12:00:00Z,0n80.5e,23001,30.14
80.5,0.0,2015-05-27T12:00:00Z,0n80.5e,23001,29.99
80.5,0.0,2015-05-28T12:00:00Z,0n80.5e,23001,29.91
80.5,0.0,2015-05-29T12:00:00Z,0n80.5e,23001,30.05
80.5,0.0,2015-05-30T12:00:00Z,0n80.5e,23001,29.89
80.5,0.0,2015-05-31T12:00:00Z,0n80.5e,23001,29.76
90.0,0.0,2015-05-23T12:00:00Z,0n90e,23004,30.66
90.0,0.0,2015-05-24T12:00:00Z,0n90e,23004,30.17
90.0,0.0,2015-05-25T12:00:00Z,0n90e,23004,30.38
90.0,0.0,2015-05-26T12:00:00Z,0n90e,23004,30.26
90.0,0.0,2015-05-27T12:00:00Z,0n90e,23004,30.49
90.0,0.0,2015-05-28T12:00:00Z,0n90e,23004,30.49
90.0,0.0,2015-05-29T12:00:00Z,0n90e,23004,30.53
90.0,0.0,2015-05-30T12:00:00Z,0n90e,23004,30.57
90.0,0.0,2015-05-31T12:00:00Z,0n90e,23004,30.62
265.0,0.0,2015-05-23T12:00:00Z,0n95w,32321,27.285614
265.0,0.0,2015-05-24T12:00:00Z,0n95w,32321,27.07392
265.0,0.0,2015-05-25T12:00:00Z,0n95w,32321,26.597763
265.0,0.0,2015-05-26T12:00:00Z,0n95w,32321,26.071283
265.0,0.0,2015-05-27T12:00:00Z,0n95w,32321,25.919537
265.0,0.0,2015-05-28T12:00:00Z,0n95w,32321,25.7602
265.0,0.0,2015-05-29T12:00:00Z,0n95w,32321,25.768696
265.0,0.0,2015-05-30T12:00:00Z,0n95w,32321,25.815245
265.0,0.0,2015-05-31T12:00:00Z,0n95w,32321,26.133402
80.5,1.5,2015-05-23T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-24T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-25T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-26T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-27T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-28T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-29T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-30T12:00:00Z,1.5n80.5e,23002,NaN
80.5,1.5,2015-05-31T12:00:00Z,1.5n80.5e,23002,NaN
90.0,1.5,2015-05-23T12:00:00Z,1.5n90e,23005,30.64
90.0,1.5,2015-05-24T12:00:00Z,1.5n90e,23005,30.44
90.0,1.5,2015-05-25T12:00:00Z,1.5n90e,23005,30.25
90.0,1.5,2015-05-26T12:00:00Z,1.5n90e,23005,30.25
90.0,1.5,2015-05-27T12:00:00Z,1.5n90e,23005,30.51
90.0,1.5,2015-05-28T12:00:00Z,1.5n90e,23005,30.52
90.0,1.5,2015-05-29T12:00:00Z,1.5n90e,23005,30.6
90.0,1.5,2015-05-30T12:00:00Z,1.5n90e,23005,30.8
90.0,1.5,2015-05-31T12:00:00Z,1.5n90e,23005,30.66
67.0,-1.5,2015-05-23T12:00:00Z,1.5s67e,23016,31.01
67.0,-1.5,2015-05-24T12:00:00Z,1.5s67e,23016,30.88
67.0,-1.5,2015-05-25T12:00:00Z,1.5s67e,23016,30.89
67.0,-1.5,2015-05-26T12:00:00Z,1.5s67e,23016,30.75
67.0,-1.5,2015-05-27T12:00:00Z,1.5s67e,23016,30.75
67.0,-1.5,2015-05-28T12:00:00Z,1.5s67e,23016,30.66
67.0,-1.5,2015-05-29T12:00:00Z,1.5s67e,23016,30.49
67.0,-1.5,2015-05-30T12:00:00Z,1.5s67e,23016,30.37
67.0,-1.5,2015-05-31T12:00:00Z,1.5s67e,23016,30.47
80.5,-1.5,2015-05-23T12:00:00Z,1.5s80.5e,23003,30.1
80.5,-1.5,2015-05-24T12:00:00Z,1.5s80.5e,23003,30.14
80.5,-1.5,2015-05-25T12:00:00Z,1.5s80.5e,23003,30.13
80.5,-1.5,2015-05-26T12:00:00Z,1.5s80.5e,23003,30.48
80.5,-1.5,2015-05-27T12:00:00Z,1.5s80.5e,23003,30.18
80.5,-1.5,2015-05-28T12:00:00Z,1.5s80.5e,23003,30.05
80.5,-1.5,2015-05-29T12:00:00Z,1.5s80.5e,23003,30.33
80.5,-1.5,2015-05-30T12:00:00Z,1.5s80.5e,23003,29.99
80.5,-1.5,2015-05-31T12:00:00Z,1.5s80.5e,23003,29.86
90.0,-1.5,2015-05-23T12:00:00Z,1.5s90e,53057,30.15
90.0,-1.5,2015-05-24T12:00:00Z,1.5s90e,53057,30.03
90.0,-1.5,2015-05-25T12:00:00Z,1.5s90e,53057,30.27
90.0,-1.5,2015-05-26T12:00:00Z,1.5s90e,53057,30.27
90.0,-1.5,2015-05-27T12:00:00Z,1.5s90e,53057,30.28
90.0,-1.5,2015-05-28T12:00:00Z,1.5s90e,53057,30.27
90.0,-1.5,2015-05-29T12:00:00Z,1.5s90e,53057,30.34
90.0,-1.5,2015-05-30T12:00:00Z,1.5s90e,53057,30.09
90.0,-1.5,2015-05-31T12:00:00Z,1.5s90e,53057,30.35
350.0,-10.0,2015-05-23T12:00:00Z,10s10w,15001,26.63
350.0,-10.0,2015-05-24T12:00:00Z,10s10w,15001,26.56
350.0,-10.0,2015-05-25T12:00:00Z,10s10w,15001,26.51
350.0,-10.0,2015-05-26T12:00:00Z,10s10w,15001,26.46
350.0,-10.0,2015-05-27T12:00:00Z,10s10w,15001,26.43
350.0,-10.0,2015-05-28T12:00:00Z,10s10w,15001,26.38
350.0,-10.0,2015-05-29T12:00:00Z,10s10w,15001,26.34
350.0,-10.0,2015-05-30T12:00:00Z,10s10w,15001,26.3
350.0,-10.0,2015-05-31T12:00:00Z,10s10w,15001,26.23
337.0,12.0,2015-05-23T12:00:00Z,12n23w,13001,25.08
337.0,12.0,2015-05-24T12:00:00Z,12n23w,13001,24.96
337.0,12.0,2015-05-25T12:00:00Z,12n23w,13001,24.84
337.0,12.0,2015-05-26T12:00:00Z,12n23w,13001,24.71
337.0,12.0,2015-05-27T12:00:00Z,12n23w,13001,24.67
337.0,12.0,2015-05-28T12:00:00Z,12n23w,13001,24.67
337.0,12.0,2015-05-29T12:00:00Z,12n23w,13001,24.77
337.0,12.0,2015-05-30T12:00:00Z,12n23w,13001,24.74
337.0,12.0,2015-05-31T12:00:00Z,12n23w,13001,24.83
322.0,12.0,2015-05-23T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-24T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-25T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-26T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-27T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-28T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-29T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-30T12:00:00Z,12n38w,41026,NaN
322.0,12.0,2015-05-31T12:00:00Z,12n38w,41026,NaN
90.0,12.0,2015-05-23T12:00:00Z,12n90e,23008,29.94
90.0,12.0,2015-05-24T12:00:00Z,12n90e,23008,29.72
90.0,12.0,2015-05-25T12:00:00Z,12n90e,23008,29.74
90.0,12.0,2015-05-26T12:00:00Z,12n90e,23008,29.68
90.0,12.0,2015-05-27T12:00:00Z,12n90e,23008,29.64
90.0,12.0,2015-05-28T12:00:00Z,12n90e,23008,29.69
90.0,12.0,2015-05-29T12:00:00Z,12n90e,23008,29.62
90.0,12.0,2015-05-30T12:00:00Z,12n90e,23008,29.63
90.0,12.0,2015-05-31T12:00:00Z,12n90e,23008,29.7
67.0,-12.0,2015-05-23T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-24T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-25T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-26T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-27T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-28T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-29T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-30T12:00:00Z,12s67e,14043,NaN
67.0,-12.0,2015-05-31T12:00:00Z,12s67e,14043,NaN
80.5,-12.0,2015-05-23T12:00:00Z,12s80.5e,53006,28.34
80.5,-12.0,2015-05-24T12:00:00Z,12s80.5e,53006,28.08
80.5,-12.0,2015-05-25T12:00:00Z,12s80.5e,53006,27.98
80.5,-12.0,2015-05-26T12:00:00Z,12s80.5e,53006,27.89
80.5,-12.0,2015-05-27T12:00:00Z,12s80.5e,53006,27.75
80.5,-12.0,2015-05-28T12:00:00Z,12s80.5e,53006,27.69
80.5,-12.0,2015-05-29T12:00:00Z,12s80.5e,53006,27.68
80.5,-12.0,2015-05-30T12:00:00Z,12s80.5e,53006,27.7
80.5,-12.0,2015-05-31T12:00:00Z,12s80.5e,53006,27.66
93.0,-12.0,2015-05-23T12:00:00Z,12s93e,53009,28.41
93.0,-12.0,2015-05-24T12:00:00Z,12s93e,53009,28.43
93.0,-12.0,2015-05-25T12:00:00Z,12s93e,53009,28.36
93.0,-12.0,2015-05-26T12:00:00Z,12s93e,53009,28.41
93.0,-12.0,2015-05-27T12:00:00Z,12s93e,53009,28.45
93.0,-12.0,2015-05-28T12:00:00Z,12s93e,53009,28.52
93.0,-12.0,2015-05-29T12:00:00Z,12s93e,53009,28.6
93.0,-12.0,2015-05-30T12:00:00Z,12s93e,53009,28.62
93.0,-12.0,2015-05-31T12:00:00Z,12s93e,53009,28.73
328.0,-14.0,2015-05-23T12:00:00Z,14s32w,31004,27.77
328.0,-14.0,2015-05-24T12:00:00Z,14s32w,31004,27.78
328.0,-14.0,2015-05-25T12:00:00Z,14s32w,31004,27.73
328.0,-14.0,2015-05-26T12:00:00Z,14s32w,31004,27.77
328.0,-14.0,2015-05-27T12:00:00Z,14s32w,31004,27.74
328.0,-14.0,2015-05-28T12:00:00Z,14s32w,31004,27.68
328.0,-14.0,2015-05-29T12:00:00Z,14s32w,31004,27.71
328.0,-14.0,2015-05-30T12:00:00Z,14s32w,31004,27.68
328.0,-14.0,2015-05-31T12:00:00Z,14s32w,31004,27.62
322.0,15.0,2015-05-23T12:00:00Z,15n38w,13008,23.85
322.0,15.0,2015-05-24T12:00:00Z,15n38w,13008,23.9
322.0,15.0,2015-05-25T12:00:00Z,15n38w,13008,23.92
322.0,15.0,2015-05-26T12:00:00Z,15n38w,13008,24.02
322.0,15.0,2015-05-27T12:00:00Z,15n38w,13008,24.11
322.0,15.0,2015-05-28T12:00:00Z,15n38w,13008,24.12
322.0,15.0,2015-05-29T12:00:00Z,15n38w,13008,24.13
322.0,15.0,2015-05-30T12:00:00Z,15n38w,13008,24.15
322.0,15.0,2015-05-31T12:00:00Z,15n38w,13008,24.18
90.0,15.0,2015-05-23T12:00:00Z,15n90e,23009,29.77
90.0,15.0,2015-05-24T12:00:00Z,15n90e,23009,29.68
90.0,15.0,2015-05-25T12:00:00Z,15n90e,23009,29.51
90.0,15.0,2015-05-26T12:00:00Z,15n90e,23009,29.54
90.0,15.0,2015-05-27T12:00:00Z,15n90e,23009,29.56
90.0,15.0,2015-05-28T12:00:00Z,15n90e,23009,29.69
90.0,15.0,2015-05-29T12:00:00Z,15n90e,23009,29.78
90.0,15.0,2015-05-30T12:00:00Z,15n90e,23009,30.01
90.0,15.0,2015-05-31T12:00:00Z,15n90e,23009,29.94
80.5,-16.0,2015-05-23T12:00:00Z,16s80.5e,56053,27.48
80.5,-16.0,2015-05-24T12:00:00Z,16s80.5e,56053,27.49
80.5,-16.0,2015-05-25T12:00:00Z,16s80.5e,56053,27.55
80.5,-16.0,2015-05-26T12:00:00Z,16s80.5e,56053,27.45
80.5,-16.0,2015-05-27T12:00:00Z,16s80.5e,56053,27.35
80.5,-16.0,2015-05-28T12:00:00Z,16s80.5e,56053,27.32
80.5,-16.0,2015-05-29T12:00:00Z,16s80.5e,56053,27.23
80.5,-16.0,2015-05-30T12:00:00Z,16s80.5e,56053,27.15
80.5,-16.0,2015-05-31T12:00:00Z,16s80.5e,56053,27.07
326.0,-19.0,2015-05-23T12:00:00Z,19s34w,31005,26.14
326.0,-19.0,2015-05-24T12:00:00Z,19s34w,31005,26.07
326.0,-19.0,2015-05-25T12:00:00Z,19s34w,31005,26.04
326.0,-19.0,2015-05-26T12:00:00Z,19s34w,31005,26.18
326.0,-19.0,2015-05-27T12:00:00Z,19s34w,31005,26.24
326.0,-19.0,2015-05-28T12:00:00Z,19s34w,31005,26.26
326.0,-19.0,2015-05-29T12:00:00Z,19s34w,31005,26.36
326.0,-19.0,2015-05-30T12:00:00Z,19s34w,31005,26.25
326.0,-19.0,2015-05-31T12:00:00Z,19s34w,31005,26.27
322.0,20.0,2015-05-23T12:00:00Z,20n38w,41139,24.02
322.0,20.0,2015-05-24T12:00:00Z,20n38w,41139,24.04
322.0,20.0,2015-05-25T12:00:00Z,20n38w,41139,24.06
322.0,20.0,2015-05-26T12:00:00Z,20n38w,41139,24.05
322.0,20.0,2015-05-27T12:00:00Z,20n38w,41139,24.11
322.0,20.0,2015-05-28T12:00:00Z,20n38w,41139,24.14
322.0,20.0,2015-05-29T12:00:00Z,20n38w,41139,24.13
322.0,20.0,2015-05-30T12:00:00Z,20n38w,41139,24.15
322.0,20.0,2015-05-31T12:00:00Z,20n38w,41139,24.16
337.0,21.0,2015-05-23T12:00:00Z,21n23w,13002,21.45
337.0,21.0,2015-05-24T12:00:00Z,21n23w,13002,21.49
337.0,21.0,2015-05-25T12:00:00Z,21n23w,13002,21.64
337.0,21.0,2015-05-26T12:00:00Z,21n23w,13002,21.71
337.0,21.0,2015-05-27T12:00:00Z,21n23w,13002,21.66
337.0,21.0,2015-05-28T12:00:00Z,21n23w,13002,21.7
337.0,21.0,2015-05-29T12:00:00Z,21n23w,13002,21.82
337.0,21.0,2015-05-30T12:00:00Z,21n23w,13002,21.76
337.0,21.0,2015-05-31T12:00:00Z,21n23w,13002,21.92
250.0,2.0,2015-05-23T12:00:00Z,2n110w,32316,29.168165
250.0,2.0,2015-05-24T12:00:00Z,2n110w,32316,29.131542
250.0,2.0,2015-05-25T12:00:00Z,2n110w,32316,28.920828
250.0,2.0,2015-05-26T12:00:00Z,2n110w,32316,28.941542
250.0,2.0,2015-05-27T12:00:00Z,2n110w,32316,28.950375
250.0,2.0,2015-05-28T12:00:00Z,2n110w,32316,28.884388
250.0,2.0,2015-05-29T12:00:00Z,2n110w,32316,28.887215
250.0,2.0,2015-05-30T12:00:00Z,2n110w,32316,28.908566
250.0,2.0,2015-05-31T12:00:00Z,2n110w,32316,28.88162
235.0,2.0,2015-05-23T12:00:00Z,2n125w,51016,28.950777
235.0,2.0,2015-05-24T12:00:00Z,2n125w,51016,29.045303
235.0,2.0,2015-05-25T12:00:00Z,2n125w,51016,29.05586
235.0,2.0,2015-05-26T12:00:00Z,2n125w,51016,29.00484
235.0,2.0,2015-05-27T12:00:00Z,2n125w,51016,28.99066
235.0,2.0,2015-05-28T12:00:00Z,2n125w,51016,28.891861
235.0,2.0,2015-05-29T12:00:00Z,2n125w,51016,28.823143
235.0,2.0,2015-05-30T12:00:00Z,2n125w,51016,28.762272
235.0,2.0,2015-05-31T12:00:00Z,2n125w,51016,28.681486
137.0,2.0,2015-05-23T12:00:00Z,2n137e,52307,30.01
137.0,2.0,2015-05-24T12:00:00Z,2n137e,52307,29.79
137.0,2.0,2015-05-25T12:00:00Z,2n137e,52307,29.78
137.0,2.0,2015-05-26T12:00:00Z,2n137e,52307,29.67
137.0,2.0,2015-05-27T12:00:00Z,2n137e,52307,29.5
137.0,2.0,2015-05-28T12:00:00Z,2n137e,52307,29.73
137.0,2.0,2015-05-29T12:00:00Z,2n137e,52307,29.86
137.0,2.0,2015-05-30T12:00:00Z,2n137e,52307,29.78
137.0,2.0,2015-05-31T12:00:00Z,2n137e,52307,29.98
220.0,2.0,2015-05-23T12:00:00Z,2n140w,51008,28.682083
220.0,2.0,2015-05-24T12:00:00Z,2n140w,51008,28.673603
220.0,2.0,2015-05-25T12:00:00Z,2n140w,51008,28.84029
220.0,2.0,2015-05-26T12:00:00Z,2n140w,51008,29.088493
220.0,2.0,2015-05-27T12:00:00Z,2n140w,51008,29.26281
220.0,2.0,2015-05-28T12:00:00Z,2n140w,51008,29.035349
220.0,2.0,2015-05-29T12:00:00Z,2n140w,51008,28.923923
220.0,2.0,2015-05-30T12:00:00Z,2n140w,51008,28.907833
220.0,2.0,2015-05-31T12:00:00Z,2n140w,51008,28.873083
147.0,2.0,2015-05-23T12:00:00Z,2n147e,52301,29.93
147.0,2.0,2015-05-24T12:00:00Z,2n147e,52301,30.15
147.0,2.0,2015-05-25T12:00:00Z,2n147e,52301,29.97
147.0,2.0,2015-05-26T12:00:00Z,2n147e,52301,30.27
147.0,2.0,2015-05-27T12:00:00Z,2n147e,52301,29.98
147.0,2.0,2015-05-28T12:00:00Z,2n147e,52301,29.63
147.0,2.0,2015-05-29T12:00:00Z,2n147e,52301,29.99
147.0,2.0,2015-05-30T12:00:00Z,2n147e,52301,30.24
147.0,2.0,2015-05-31T12:00:00Z,2n147e,52301,30.03
205.0,2.0,2015-05-23T12:00:00Z,2n155w,51021,29.330622
205.0,2.0,2015-05-24T12:00:00Z,2n155w,51021,29.263977
205.0,2.0,2015-05-25T12:00:00Z,2n155w,51021,29.239313
205.0,2.0,2015-05-26T12:00:00Z,2n155w,51021,28.888676
205.0,2.0,2015-05-27T12:00:00Z,2n155w,51021,29.582092
205.0,2.0,2015-05-28T12:00:00Z,2n155w,51021,29.617527
205.0,2.0,2015-05-29T12:00:00Z,2n155w,51021,29.581337
205.0,2.0,2015-05-30T12:00:00Z,2n155w,51021,29.767168
205.0,2.0,2015-05-31T12:00:00Z,2n155w,51021,29.702541
156.0,2.0,2015-05-23T12:00:00Z,2n156e,52011,29.26
156.0,2.0,2015-05-24T12:00:00Z,2n156e,52011,29.43
156.0,2.0,2015-05-25T12:00:00Z,2n156e,52011,29.77
156.0,2.0,2015-05-26T12:00:00Z,2n156e,52011,29.65
156.0,2.0,2015-05-27T12:00:00Z,2n156e,52011,29.99
156.0,2.0,2015-05-28T12:00:00Z,2n156e,52011,30.01
156.0,2.0,2015-05-29T12:00:00Z,2n156e,52011,30.27
156.0,2.0,2015-05-30T12:00:00Z,2n156e,52011,30.13
156.0,2.0,2015-05-31T12:00:00Z,2n156e,52011,30.02
165.0,2.0,2015-05-23T12:00:00Z,2n165e,52001,29.637434
165.0,2.0,2015-05-24T12:00:00Z,2n165e,52001,29.713358
165.0,2.0,2015-05-25T12:00:00Z,2n165e,52001,29.65177
165.0,2.0,2015-05-26T12:00:00Z,2n165e,52001,29.759716
165.0,2.0,2015-05-27T12:00:00Z,2n165e,52001,29.940872
165.0,2.0,2015-05-28T12:00:00Z,2n165e,52001,29.859753
165.0,2.0,2015-05-29T12:00:00Z,2n165e,52001,29.917336
165.0,2.0,2015-05-30T12:00:00Z,2n165e,52001,30.068193
165.0,2.0,2015-05-31T12:00:00Z,2n165e,52001,29.801907
190.0,2.0,2015-05-23T12:00:00Z,2n170w,51305,30.26998
